"Month","Type","Number","Title","Type2","URL"
1996-06-30,"Law","Ley 16757","CREACION DE LA TASA DE PROMOCION Y CONTROL VITIVINICOLA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16757-1996"
1996-06-30,"Law","Ley 16756","OTORGAMIENTO DE PENSION GRACIABLE. HECTOR UMPIERREZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16756-1996"
1996-06-30,"Law","Ley 16755","OTORGAMIENTO DE PENSION GRACIABLE. MARIA CELIA MARTINEZ FERNANDEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16755-1996"
1996-06-30,"Law","Ley 16754","DENOMINACION DE POLICLINICA. PIRARAJA. LAVALLEJA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16754-1996"
1996-06-30,"Law","Ley 16753","EMPRESAS PUBLICAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16753-1996"
1996-06-30,"Law","Ley 16752","DENOMINACION DEL CENTRO DE EDUCACION DE ADULTOS N° 2. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16752-1996"
1996-06-30,"Law","Ley 16751","DENOMINACION DE POLICLINICA. CAPITAN JUAN ANTONIO ARTIGAS. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16751-1996"
1996-06-30,"Law","Ley 16750","DENOMINACION DE ESCUELA TECNICA. CIUDAD DE NUEVA HELVECIA. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16750-1996"
1996-07-31,"Law","Ley 16763","AUTORIZACION LA SALIDA DEL PAIS DE UNA DELEGACION DE LA ARMADA. OPERACION UNITAS XXXVII-96","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16763-1996"
1996-07-31,"Law","Ley 16762","AUTORIZACION EL INGRESO DE UNA DELEGACION DEL EJERCITO DE LOS ESTADOS UNIDOS. EJERCICIOS DE CAMPO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16762-1996"
1996-07-31,"Law","Ley 16761","DECLARACION DE FERIADO DEPARTAMENTAL. CIUDAD DE LOS CERRILLOS. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16761-1996"
1996-07-31,"Law","Ley 16760","INTERMEDIACION FINANCIERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16760-1996"
1996-07-31,"Law","Ley 16759","MODIFICACIONES A LA LEY DE SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16759-1996"
1996-08-31,"Law","Ley 16766","REGISTROS PUBLICOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16766-1996"
1996-08-31,"Law","Ley 16765","APROBACION DEL ACUERDO ENTRE URUGUAY Y REPUBLICA CHECA SOBRE COLABORACION EN EDUCACION CULTURA Y CIENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16765-1996"
1996-08-31,"Law","Ley 16764","DECLARACION DIA DEL PAYADOR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16764-1996"
1996-09-30,"Law","Ley 16774","LEY DE FONDOS DE INVERSION - INTERMEDIACION FINANCIERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16774-1996"
1996-09-30,"Law","Ley 16773","OTORGAMIENTO DE PENSION GRACIABLE. OLGA BANEGAS. MARIA LUISA BALBI. NELLY
GUBITOSI. NILDA GUBITOSI. WILFREDO TOAMARAN","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16773-1996"
1996-09-30,"Law","Ley 16772","DENOMINACION DEL AEROPUERTO DE PAYSANDU. BRIGADIER GENERAL TYDEO LARRE BORGES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16772-1996"
1996-09-30,"Law","Ley 16771","ACUÑACION DE MONEDAS CONMEMORATIVAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16771-1996"
1996-09-30,"Law","Ley 16770","ACUÑACION DE MONEDAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16770-1996"
1996-09-30,"Law","Ley 16769","RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 1995","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16769-1996"
1996-09-30,"Law","Ley 16768","DENOMINACION DEL JARDIN DE INFANTES. ESCUELA PRIMARIA. LICEO N° 51. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16768-1996"
1996-09-30,"Law","Ley 16767","EJERCITO NACIONAL - HOMENAJES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16767-1996"
1996-10-31,"Law","Ley 16787","ACTOS COMICIALES. PLEBISCITO. REFORMA CONSTITUCIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16787-1996"
1996-10-31,"Law","Ley 16786","DENOMINACION DE ESCUELA PUBLICA N° 64. TREINTA Y TRES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16786-1996"
1996-10-31,"Law","Ley 16785","DENOMINACION DEL LICEO PUBLICO N° 2. ROCHA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16785-1996"
1996-10-31,"Law","Ley 16784","DENOMINACION DE ESCUELA PUBLICA N° 160. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16784-1996"
1996-10-31,"Law","Ley 16783","DENOMINACION DE ESCUELA PUBLICA N° 230. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16783-1996"
1996-10-31,"Law","Ley 16782","DENOMINACION DE ESCUELA PUBLICA N° 49. VILLA JOSE ENRIQUE RODO. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16782-1996"
1996-10-31,"Law","Ley 16781","DENOMINACION DEL LICEO N° 3. CIUDAD DE MERCEDES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16781-1996"
1996-10-31,"Law","Ley 16780","DENOMINACION DE LICEO DE NUEVA PALMIRA. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16780-1996"
1996-10-31,"Law","Ley 16779","DENOMINACION DE LICEO NOCTURNO N° 2. CIUDAD DE MERCEDES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16779-1996"
1996-10-31,"Law","Ley 16778","APROBACION DEL ACUERDO CULTURAL ENTRE URUGUAY Y PORTUGAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16778-1996"
1996-10-31,"Law","Ley 16777","OTORGAMIENTO DE PENSION GRACIABLE. MARIA QUINELLI DE MATEUCI","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16777-1996"
1996-10-31,"Law","Ley 16776","APROBACION DEL CONVENIO BASICO DE COOPERACION CIENTIFICA Y TECNICA ENTRE
URUGUAY Y MEXICO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16776-1996"
1996-10-31,"Law","Ley 16775","APROBACION DEL CONVENIO SOBRE SEGURIDAD SOCIAL ENTRE LA REPUBLICA HELENICA Y URUGUAY","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16775-1996"
1996-11-30,"Law","Ley 16799","APROBACION DEL TRATADO DE EXTRADICION ENTRE URUGUAY Y ESPAÑA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16799-1996"
1996-11-30,"Law","Ley 16798","ARMADA NACIONAL. CAMPAÑA ANTARTICA 96/97","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16798-1996"
1996-11-30,"Law","Ley 16797","DENOMINACION DE LICEO PUBLICO. PUEBLO NUEVO BERLIN. RIO NEGRO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16797-1996"
1996-11-30,"Law","Ley 16796","DENOMINACION DE ESCUELA PUBLICA. PUEBLO LOS CERRILLOS. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16796-1996"
1996-11-30,"Law","Ley 16795","DENOMINACION DE LICEO PUBLICO Nº 2. CIUDAD DE DOLORES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16795-1996"
1996-11-30,"Law","Ley 16794","DENOMINACION DE ESCUELA PUBLICA N° 9. PUEBLO LA CRUZ. FLORIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16794-1996"
1996-11-30,"Law","Ley 16793","DENOMINACION DE LICEO PUBLICO. VILLA SOLIS DE MATAOJO. LAVALLEJA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16793-1996"
1996-11-30,"Law","Ley 16792","AUTORIZACION DE PRORROGA DE SUBSIDIO POR DESEMPLEO. FRIGORIFICO LA 
CABALLADA (CYBARAN S.A.)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16792-1996"
1996-11-30,"Law","Ley 16791","OTORGAMIENTO DE PENSION GRACIABLE. WILSON FERNANDEZ LAGARDE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16791-1996"
1996-11-30,"Law","Ley 16790","SANIDAD ANIMAL - IMPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16790-1996"
1996-11-30,"Law","Ley 16789","DECLARACION DE FERIADO DEPARTAMENTAL. CIUDAD DE PROGRESO. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16789-1996"
1996-11-30,"Law","Ley 16788","MODIFICACION A LA LEY DE TITULOS VALORES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16788-1996"
1996-12-31,"Law","Ley 16810","OTORGAMIENTO DE PENSION GRACIABLE. ELENA HUGHES DE MOOR DAVIE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16810-1996"
1996-12-31,"Law","Ley 16809","OTORGAMIENTO DE PENSION GRACIABLE. ESTEBAN GARINO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16809-1996"
1996-12-31,"Law","Ley 16808","OTORGAMIENTO DE PENSION GRACIABLE. ELSA VALLARINO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16808-1996"
1996-12-31,"Law","Ley 16807","OTORGAMIENTO DE PENSION GRACIABLE. ANSELMO GRAU","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16807-1996"
1996-12-31,"Law","Ley 16806","AUTORIZACION DE PRORROGA DE SUBSIDIO POR DESEMPLEO. CAITEX S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16806-1996"
1996-12-31,"Law","Ley 16805","FERIADOS NACIONALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16805-1996"
1996-12-31,"Law","Ley 16804","DENOMINACION DE ESCUELA RURAL N° 57. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16804-1996"
1996-12-31,"Law","Ley 16803","DENOMINACION DE ESCUELA PUBLICA Nº 144. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16803-1996"
1996-12-31,"Law","Ley 16802","GUARDERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16802-1996"
1996-12-31,"Law","Ley 16801","AUTORIZACION LA SALIDA DEL PAIS DE UNA DELEGACION DE LA ARMADA. OPERACION ATLASUR III","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16801-1996"
1996-12-31,"Law","Ley 16800","AUTORIZACION LA SALIDA DEL PAIS DE LA FRAGATA ROU MONTEVIDEO Y DEL ROU COMANDANTE PEDRO CAMPBELL. VIAJE DE FIN DE CURSOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16800-1996"
1997-01-31,"Law","..","..","..",".."
1997-02-28,"Law","Ley 16811","DECLARACION DE INTERES NACIONAL. LEY DE SEMILLAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16811-1997"
1997-03-31,"Law","Ley 16814","CONTRATACION DE POLICIAS PARA LA CREACION DE UNA POLICIA CIUDADANA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16814-1997"
1997-03-31,"Law","Ley 16813","DENOMINACION DE JARDIN DE INFANTES Nº 222. CIUDAD DE PANDO. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16813-1997"
1997-03-31,"Law","Ley 16812","EMISION BONOS DEL TESORO Y LETRAS DE TESORERIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16812-1997"
1997-04-30,"Law","Ley 16824","SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16824-1997"
1997-04-30,"Law","Ley 16823","OTORGAMIENTO DE PENSION GRACIABLE. MARIA MATILDE CHILOTTE DE CABANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16823-1997"
1997-04-30,"Law","Ley 16822","DECLARACION DIA NACIONAL DEL VETERINARIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16822-1997"
1997-04-30,"Law","Ley 16821","COMISION ADMINISTRATIVA DEL PODER LEGISLATIVO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16821-1997"
1997-04-30,"Law","Ley 16820","APROBACION DE ACUERDO INTERNACIONAL - MEDIO AMBIENTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16820-1997"
1997-04-30,"Law","Ley 16819","APROBACION DE ACUERDO INTERNACIONAL - INVERSIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16819-1997"
1997-04-30,"Law","Ley 16818","APROBACION DE ACUERDO INTERNACIONAL - INVERSIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16818-1997"
1997-04-30,"Law","Ley 16817","APROBACION DE ACUERDO INTERNACIONAL - MEDIO AMBIENTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16817-1997"
1997-04-30,"Law","Ley 16816","IMPORTACION DE FERTILIZANTES Y MATERIAS PRIMAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16816-1997"
1997-04-30,"Law","Ley 16815","AUTORIZACION XVII VIAJE DE INSTRUCCION DEL CAPITAN MIRANDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16815-1997"
1997-05-31,"Law","Ley 16830","EJERCITO NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16830-1997"
1997-05-31,"Law","Ley 16829","APROBACION DE ACUERDO INTERNACIONAL - MERCOSUR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16829-1997"
1997-05-31,"Law","Ley 16828","MEDIOS DE COMUNICACION - CONTRATACIONES DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16828-1997"
1997-05-31,"Law","Ley 16827","OTORGAMIENTO DE PENSION GRACIABLE. SILVIA MORELLI DE MONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16827-1997"
1997-05-31,"Law","Ley 16826","OTORGAMIENTO DE PENSION GRACIABLE. ESTEBAN MARINO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16826-1997"
1997-05-31,"Law","Ley 16825","OTORGAMIENTO DE PENSION GRACIABLE. RUBEN CARAMBULA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16825-1997"
1997-06-30,"Law","Ley 16837","DENOMINACION DEL CONSEJO DE EDUCACION TECNICO PROFESIONAL. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16837-1997"
1997-06-30,"Law","Ley 16836","DENOMINACION DE ESCUELA Nº 140. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16836-1997"
1997-06-30,"Law","Ley 16835","DENOMINACION DEL LICEO Nº 1. CIUDAD DE LA PAZ. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16835-1997"
1997-06-30,"Law","Ley 16834","DENOMINACION DE ESCUELA Nº 46. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16834-1997"
1997-06-30,"Law","Ley 16833","IMPUESTO DE ENSEÑANZA PRIMARIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16833-1997"
1997-06-30,"Law","Ley 16832","LEY REGULADORA DEL MARCO ENERGETICO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16832-1997"
1997-06-30,"Law","Ley 16831","APROBACION DE ACUERDO INTERNACIONAL - TRANSPORTE MARITIMO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16831-1997"
1997-07-31,"Law","Ley 16852","DENOMINACION DE RUTAS NACIONALES. RUTA 79","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16852-1997"
1997-07-31,"Law","Ley 16851","SEGUROS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16851-1997"
1997-07-31,"Law","Ley 16850","DENOMINACION DE ESCUELA PUBLICA Nº 82. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16850-1997"
1997-07-31,"Law","Ley 16849","DENOMINACION DE ESCUELA RURAL Nº 64. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16849-1997"
1997-07-31,"Law","Ley 16848","DENOMINACION DE ESCUELA RURAL Nº 28. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16848-1997"
1997-07-31,"Law","Ley 16847","DENOMINACION DE ESCUELA RURAL Nº 73. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16847-1997"
1997-07-31,"Law","Ley 16846","DENOMINACION DE ESCUELA Nº 114. PUEBLO EMPALME OLMOS. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16846-1997"
1997-07-31,"Law","Ley 16845","DENOMINACION DE ESCUELA Nº 70. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16845-1997"
1997-07-31,"Law","Ley 16844","LEY DE REGISTROS PUBLICOS. VIGENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16844-1997"
1997-07-31,"Law","Ley 16843","MONEDAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16843-1997"
1997-07-31,"Law","Ley 16842","APROBACION DE ACUERDO INTERNACIONAL - CONVENIO CULTURAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16842-1997"
1997-07-31,"Law","Ley 16841","APROBACION DE ACUERDO INTERNACIONAL - MODIFICACION DE LA CARTA DE LA ORGANIZACION DE LOS ESTADOS AMERICANOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16841-1997"
1997-07-31,"Law","Ley 16840","PRESUPUESTO NACIONAL DE SUELDOS GASTOS E INVERSIONES - CONTRATACIONES DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16840-1997"
1997-07-31,"Law","Ley 16839","DENOMINACION DE ESCUELA Nº 307. BARRIO PASO DE LA ARENA. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16839-1997"
1997-07-31,"Law","Ley 16838","SOCIEDADES COMERCIALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16838-1997"
1997-08-31,"Law","Ley 16857","APROBACION DE ACUERDO INTERNACIONAL - INVERSIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16857-1997"
1997-08-31,"Law","Ley 16856","APROBACION DE ACUERDO INTERNACIONAL - INVERSIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16856-1997"
1997-08-31,"Law","Ley 16855","EJERCITO NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16855-1997"
1997-08-31,"Law","Ley 16854","DENOMINACION DE ESCUELA DE MUSICA Nº 90. CIUDAD DE SAN CARLOS. MALDONADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16854-1997"
1997-08-31,"Law","Ley 16853","EMPRESAS PUBLICAS - TASA SOBRE INGRESOS BRUTOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16853-1997"
1997-09-30,"Law","Ley 16871","LEY DE REGISTROS PUBLICOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16871-1997"
1997-09-30,"Law","Ley 16870","IMPUESTO AL PATRIMONIO. IMPUESTO A LA ENAJENACION DE BIENES AGROPECUARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16870-1997"
1997-09-30,"Law","Ley 16869","INFRACCIONES TRIBUTARIAS. MORA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16869-1997"
1997-09-30,"Law","Ley 16868","LEY DE REGISTROS PUBLICOS.VIGENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16868-1997"
1997-09-30,"Law","Ley 16867","APROBACION ENMIENDA DE ACUERDO INTERNACIONAL - DESECHOS PELIGROSOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16867-1997"
1997-09-30,"Law","Ley 16866","SEGURIDAD SOCIAL - CONTRIBUYENTES MOROSOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16866-1997"
1997-09-30,"Law","Ley 16865","APROBACION DE ACUERDO INTERNACIONAL - COOPERACION CULTURAL CIENTIFICA Y EDUCACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16865-1997"
1997-09-30,"Law","Ley 16864","APROBACION DE ACUERDO INTERNACIONAL - COOPERACION JURIDICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16864-1997"
1997-09-30,"Law","Ley 16863","OTORGAMIENTO DE PENSION GRACIABLE. CARLOS MARIA DE AVILA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16863-1997"
1997-09-30,"Law","Ley 16862","OTORGAMIENTO DE PENSION GRACIABLE. GUMA ZORRILLA DE ESTRAZULAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16862-1997"
1997-09-30,"Law","Ley 16861","EJERCITO NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16861-1997"
1997-09-30,"Law","Ley 16860","APROBACION DE ACUERDO INTERNACIONAL - TRAFICO DE MENORES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16860-1997"
1997-09-30,"Law","Ley 16859","FUNCIONARIOS MILITARES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16859-1997"
1997-09-30,"Law","Ley 16858","DECLARACION DE INTERES GENERAL EL RIEGO CON DESTINO AGRARIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16858-1997"
1997-10-31,"Law","Ley 16882","PROGRAMA DE APOYO A LAS MICRO EMPRESAS Y A LAS PEQUEÑAS EMPRESAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16882-1997"
1997-10-31,"Law","Ley 16881","APROBACION DE ACUERDO INTERNACIONAL - INVERSIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16881-1997"
1997-10-31,"Law","Ley 16880","HONRAS FUNEBRES. SARGENTO MANUEL ANTONIO LEDESMA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16880-1997"
1997-10-31,"Law","Ley 16879","APROBACION DE ACUERDO INTERNACIONAL - CONTRATOS DE COMPRAVENTA
INTERNACIONAL DE MERCADERIAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16879-1997"
1997-10-31,"Law","Ley 16878","RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 1996","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16878-1997"
1997-10-31,"Law","Ley 16877","ARMADA NACIONAL - OPERACIONES MILITARES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16877-1997"
1997-10-31,"Law","Ley 16876","APROBACION DE ACUERDO INTERNACIONAL - REFORMA DE LA CARTA DE ORGANIZACION
DE LOS ESTADOS AMERICANOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16876-1997"
1997-10-31,"Law","Ley 16875","CONMEMORACIONES. DIA DEL DESCUBRIMIENTO DE AMERICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/16875-1997"
